Date,Time,Alt(m),VSpd(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-02-13,14:24:26.620,25.0,-1.2,-67,0,99,11,0,7,500,-52,92,12,31.983977 120.308999,46.4,90.60,24,20,16.4,4.7,30,76,0.41,0.03,1.71,"AIR",-75,-1,-533,-11,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1481,1496,1232,1471,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:27.120,23.4,-1.9,-67,0,99,11,0,7,500,-53,92,11,31.983977 120.308999,46.4,90.60,24,20,16.4,4.6,31,77,0.40,0.05,1.60,"AIR",-83,-22,-504,-41,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1466,1485,1246,1467,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:27.620,22.9,-1.0,-64,0,100,11,0,7,500,-61,96,7,31.983979 120.309081,46.8,86.10,23,20,16.5,4.3,32,77,0.39,0.03,1.51,"AIR",-96,-18,-493,-17,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1478,1487,1252,1460,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:28.120,22.9,-2.2,-66,0,100,11,0,7,500,-55,96,11,31.983985 120.309164,47.1,82.60,22,19,16.4,4.6,33,77,0.38,0.02,1.41,"AIR",-89,-14,-500,-25,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1474,1489,1248,1464,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:28.620,21.9,-2.3,-69,0,98,8,0,7,500,-54,88,11,31.984003 120.309271,46.6,75.70,20,19,16.4,4.6,33,77,0.38,0.02,1.41,"AIR",-93,-7,-514,-30,-1024,-899,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1471,1493,1241,1462,2012,988,2012,988,1051,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:29.120,20.3,-1.4,-68,0,98,10,0,7,500,-55,88,10,31.984003 120.309271,46.6,75.70,20,19,16.4,4.6,34,76,0.37,0.01,1.27,"AIR",-112,-12,-490,-38,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1467,1490,1253,1452,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:29.620,20.3,-0.9,-69,0,95,10,0,7,500,-59,96,9,31.984024 120.309348,45.2,69.30,19,20,16.4,4.6,34,76,0.36,0.00,1.12,"AIR",-109,-15,-496,-35,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1469,1489,1250,1454,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:30.120,20.0,-0.7,-69,0,97,10,0,7,500,-63,100,7,31.984057 120.309431,44.2,60.50,18,20,16.4,4.6,35,76,0.34,-0.02,1.01,"AIR",-104,-19,-508,-21,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1476,1487,1244,1456,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:30.620,18.6,-1.4,-66,0,99,10,0,7,500,-54,96,12,31.984087 120.309485,43.7,53.10,17,20,16.4,4.7,36,76,0.34,-0.02,1.01,"AIR",-117,-16,-510,-39,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1467,1488,1243,1450,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:31.120,18.5,-0.4,-66,0,99,11,0,7,500,-62,96,8,31.984137 120.309552,43.5,44.30,17,19,16.4,4.7,36,76,0.32,-0.03,0.87,"AIR",-101,-13,-505,-22,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1475,1490,1246,1458,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:31.620,17.8,-1.4,-69,0,98,10,0,7,500,-60,96,6,31.984178 120.309591,43.7,35.30,16,19,16.4,4.6,37,76,0.31,-0.03,0.72,"AIR",-98,-7,-508,4,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1488,1493,1244,1459,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:32.120,17.3,-0.2,-69,0,99,11,0,7,500,-56,100,9,31.984178 120.309591,43.7,35.30,16,19,16.4,4.4,37,76,0.31,-0.01,0.61,"AIR",-99,-7,-510,16,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1494,1493,1243,1459,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:32.620,16.4,-1.1,-65,0,100,11,0,7,500,-49,96,12,31.984232 120.309631,43.5,27.10,16,17,16.4,4.2,38,76,0.31,0.02,0.48,"AIR",-85,4,-546,24,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1498,1498,1225,1466,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:33.120,16.4,-2.1,-63,0,100,11,0,7,500,-46,100,8,31.984281 120.309657,42.2,21.90,15,20,16.4,3.8,39,76,0.30,0.05,0.38,"AIR",-101,4,-516,-18,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1477,1498,1240,1458,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:33.620,15.5,-0.9,-56,0,100,12,0,7,500,-45,100,11,31.984351 120.309684,42.3,15.20,14,20,16.4,4.2,39,76,0.29,0.04,0.27,"AIR",-101,8,-515,-15,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1479,1500,1241,1458,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:34.120,15.6,0.1,-56,0,100,12,0,7,500,-47,100,11,31.984403 120.309698,43.2,10.60,14,20,16.4,4.0,40,76,0.30,0.03,0.16,"AIR",-134,3,-521,-86,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1443,1498,1238,1441,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:34.620,14.9,-0.6,-57,0,100,12,0,7,500,-44,96,12,31.984479 120.309710,44.1,4.40,14,20,16.4,4.2,41,76,0.30,0.03,0.16,"AIR",-276,-4,-471,-161,-1024,-899,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1406,1494,1263,1370,2012,988,2012,988,1051,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:35.120,16.9,3.0,-56,0,100,12,0,7,500,-52,96,10,31.984534 120.309710,43.8,-300.36,15,20,16.4,4.2,41,76,0.30,-0.12,-0.16,"AIR",-284,-17,-463,-160,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1406,1488,1267,1366,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:35.620,15.7,-2.5,-63,0,100,12,0,7,500,-38,100,13,31.984534 120.309710,43.8,-300.36,15,20,16.4,5.2,42,75,0.39,-0.19,-0.83,"AIR",-252,19,-461,-79,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1447,1505,1268,1382,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:36.120,15.4,-1.6,-52,0,100,12,0,7,500,-38,100,12,31.984596 120.309691,42.0,-319.76,14,20,16.4,5.2,42,75,0.49,-0.22,-1.40,"AIR",-19,199,140,-136,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1418,1595,1568,1499,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:36.620,18.9,6.7,-44,0,100,13,0,7,500,-31,96,12,31.984644 120.309650,38.7,311.30,14,20,16.2,16.1,44,70,1.02,-0.27,-1.55,"AIR",-24,-17,414,140,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1556,1488,1705,1496,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:37.120,25.0,11.1,-42,0,100,12,0,7,500,-34,100,13,31.984660 120.309583,69.1,266.50,17,18,15.4,34.4,49,52,1.02,-0.29,-1.57,"AIR",-27,-36,557,23,-1024,-899,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1498,1478,1776,1495,2012,988,2012,988,1051,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:37.620,36.0,22.8,-48,0,100,13,0,7,500,-42,100,13,31.984630 120.309465,100.3,249.10,24,18,15.1,37.5,55,44,1.00,-0.24,-1.58,"AIR",-24,-97,883,-12,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1480,1448,1939,1496,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:38.120,36.0,22.8,-52,0,100,12,0,7,500,-46,96,12,31.984574 120.309314,122.5,245.40,35,18,14.7,50.2,61,35,0.89,-0.23,-1.64,"AIR",-24,-50,1024,16,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1494,1471,2010,1496,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:38.620,49.1,22.8,-54,0,100,12,0,7,500,-47,96,12,31.984486 120.309101,142.3,242.50,47,19,14.3,55.7,71,25,0.83,-0.22,-1.66,"AIR",-19,-49,1024,18,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1495,1472,2010,1496,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:39.120,58.0,17.8,-56,0,100,12,0,7,500,-51,100,12,31.984400 120.308915,145.3,241.20,56,18,14.2,54.4,79,22,0.78,-0.21,-1.68,"AIR",-24,-53,1024,9,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1491,1470,2010,1496,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:39.620,64.5,14.7,-60,0,100,12,0,7,500,-50,100,13,31.984295 120.308695,140.1,240.00,63,17,14.1,54.1,87,21,0.78,-0.21,-1.68,"AIR",-22,-50,1024,7,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1490,1471,2010,1497,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:40.120,74.3,15.1,-61,0,100,12,0,7,500,-49,96,10,31.984188 120.308487,135.8,238.00,73,18,14.1,54.1,87,21,0.72,-0.21,-1.70,"AIR",-22,-59,1024,5,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1489,1467,2010,1497,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:40.620,82.4,16.0,-61,0,100,12,0,7,500,-48,96,13,31.984188 120.308487,135.8,238.00,73,18,14.0,54.2,96,19,0.66,-0.21,-1.72,"AIR",-19,-52,1024,10,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1491,1470,2010,1499,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:41.120,91.7,15.5,-59,0,100,12,0,7,500,-48,100,12,31.984080 120.308287,131.5,237.60,82,18,14.0,54.2,106,18,0.59,-0.22,-1.75,"AIR",-322,-5,-1024,23,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1498,1494,988,1347,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:41.620,91.7,-8.3,-60,0,100,12,0,7,500,-50,96,13,31.983976 120.308098,118.3,236.60,88,18,15.0,8.6,109,43,0.61,-0.04,-2.14,"AIR",-14,39,-1001,-132,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1420,1515,998,1501,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:42.120,85.7,-5.8,-61,0,100,12,0,7,500,-53,96,11,31.983905 120.307972,93.6,235.10,85,18,15.4,5.0,110,52,0.64,-0.24,-2.15,"AIR",-261,17,-669,-152,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1410,1504,1164,1378,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:42.620,88.7,5.6,-61,0,100,12,0,7,500,-61,96,12,31.983829 120.307851,78.8,231.30,87,19,15.7,3.9,110,60,0.75,-0.18,-2.67,"AIR",-90,6,-806,-137,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1418,1499,1095,1463,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:43.120,87.4,-0.5,-67,0,99,12,0,7,500,-64,84,12,31.983743 120.307741,66.5,223.00,86,20,15.7,3.9,110,60,0.75,-0.18,-2.67,"AIR",-14,7,-662,153,-1024,-899,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1562,1500,1167,1501,2012,988,2012,988,1051,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:43.620,85.3,-4.1,-71,0,100,11,0,7,500,-60,96,11,31.983743 120.307741,66.5,223.00,86,20,15.9,3.1,111,63,0.74,-0.21,-2.80,"AIR",225,19,-688,144,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1558,1505,1154,1620,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:44.120,76.8,-13.5,-67,0,100,12,0,7,500,-61,92,10,31.983671 120.307671,59.0,215.70,83,19,16.0,2.6,111,65,0.69,-0.27,-2.25,"AIR",72,17,-509,214,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1593,1504,1244,1544,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:44.620,76.8,-5.8,-67,0,100,12,0,7,500,-53,96,7,31.983587 120.307608,56.9,211.40,76,20,16.0,3.9,112,66,0.64,-0.17,-2.09,"AIR",91,28,-465,92,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1532,1510,1266,1553,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:45.120,74.0,-5.6,-65,0,100,11,0,7,500,-55,96,12,31.983524 120.307563,60.2,212.70,73,20,16.0,4.7,113,66,0.63,-0.17,-2.00,"AIR",15,15,-480,70,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1521,1503,1258,1515,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:45.620,70.9,-5.1,-70,0,100,11,0,7,500,-64,96,12,31.983447 120.307503,62.0,215.70,70,20,16.0,4.8,113,67,0.62,-0.19,-1.97,"AIR",13,10,-423,50,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1511,1501,1287,1514,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:46.120,68.6,-4.5,-70,0,99,11,0,7,500,-72,92,5,31.983384 120.307447,64.7,218.40,68,20,16.0,4.9,114,67,0.62,-0.19,-1.97,"AIR",-2,11,-503,53,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1512,1501,1247,1507,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:46.620,66.0,-4.7,-70,0,99,11,0,7,500,-53,92,11,31.983308 120.307372,65.9,221.60,65,20,16.1,4.6,115,67,0.63,-0.19,-1.95,"AIR",34,-21,-455,51,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1511,1486,1271,1525,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:47.120,64.1,-4.2,-67,0,99,11,0,7,500,-52,100,6,31.983259 120.307320,66.8,223.00,63,20,16.1,5.0,116,67,0.61,-0.20,-1.94,"AIR",55,-35,-409,100,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1536,1479,1294,1535,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:47.620,61.9,-4.2,-66,0,100,12,0,7,500,-55,100,13,31.983198 120.307251,67.9,225.20,61,19,16.1,5.0,116,67,0.59,-0.20,-1.89,"AIR",62,6,-415,52,-1024,-899,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1512,1499,1291,1539,2012,988,2012,988,1051,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:48.120,60.5,-2.1,-64,0,100,12,0,7,500,-53,96,12,31.983128 120.307162,69.0,229.20,59,20,16.0,5.7,116,67,0.54,-0.19,-1.78,"AIR",27,10,-461,68,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1520,1501,1268,1521,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:48.620,58.5,-3.4,-62,0,100,12,0,7,500,-55,100,4,31.983128 120.307162,69.0,229.20,59,20,16.0,5.7,117,67,0.54,-0.21,-1.70,"AIR",42,-23,-437,58,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1515,1485,1280,1529,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:49.120,57.2,-2.0,-64,0,100,12,0,7,500,-55,96,13,31.983064 120.307067,68.1,233.40,57,19,16.1,5.2,118,68,0.52,-0.21,-1.64,"AIR",207,-99,-501,259,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1615,1447,1248,1611,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:49.620,57.2,-2.0,-70,0,100,12,0,7,500,-64,92,12,31.983006 120.306969,67.5,237.50,56,19,16.1,4.5,119,68,0.40,-0.07,-1.33,"AIR",300,-88,-505,152,-1024,-899,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1562,1452,1246,1658,2012,988,2012,988,1051,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:50.120,57.8,3.1,-70,0,100,12,0,7,500,-62,92,12,31.982957 120.306868,63.8,245.00,56,19,16.1,5.2,120,68,0.18,-0.05,-0.45,"AIR",199,-43,-397,195,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1583,1475,1300,1607,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:50.620,56.3,-3.0,-71,0,100,12,0,7,500,-61,84,13,31.982926 120.306753,52.9,259.10,56,20,16.1,5.2,120,68,0.18,-0.05,-0.45,"AIR",151,17,-389,29,-1024,-899,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1504,1304,1583,2012,988,2012,988,1051,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:51.120,57.3,1.2,-71,0,100,12,0,7,500,-64,88,8,31.982926 120.306753,52.9,259.10,56,20,16.0,6.3,121,67,0.19,0.13,0.00,"AIR",230,6,-403,116,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1544,1499,1297,1623,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:51.620,56.8,-0.1,-70,0,100,11,0,7,500,-59,96,10,31.982920 120.306670,41.7,271.70,56,20,16.1,5.4,122,67,0.26,0.15,0.43,"AIR",-152,92,-524,-186,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1393,1542,1236,1432,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:52.120,56.8,0.0,-69,0,100,11,0,7,500,-62,96,10,31.982929 120.306606,32.1,288.20,55,19,16.1,4.6,123,68,0.32,-0.09,0.22,"AIR",-238,9,-374,-169,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1402,1500,1311,1389,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:52.620,56.8,0.3,-70,0,99,12,0,7,500,-67,100,12,31.982946 120.306566,30.6,301.90,56,20,16.1,5.9,124,67,0.36,-0.23,-0.40,"AIR",-226,11,-328,-145,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1414,1501,1334,1395,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:53.120,57.8,1.5,-76,0,100,11,0,7,500,-64,96,10,31.982982 120.306508,40.3,308.50,57,20,16.0,7.6,125,66,0.47,-0.42,-0.80,"AIR",-175,6,-270,-119,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1427,1499,1363,1421,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:53.620,60.6,5.1,-71,0,100,11,0,7,500,-58,92,12,31.983021 120.306441,51.3,298.90,60,19,16.0,7.6,125,66,0.47,-0.42,-0.80,"AIR",-138,0,-303,-33,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1470,1496,1347,1439,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:24:54.120,62.9,2.7,-68,0,100,12,0,7,500,-59,92,13,31.983054 120.306351,59.5,288.80,61,19,16.0,8.3,126,65,0.56,-0.40,-1.09,"AIR",-90,0,-303,1,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1487,1496,1347,1463,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
